color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,people,category
Color,Anne Fletcher,155.0,87.0,98.0,253.0,Richard T. Jones,472.0,34507079.0,Action|Comedy|Crime,Jim Gaffigan,Hot Pursuit ,34948,1679,Michael Mosley,2.0,danger|drug cartel|female cop|female police officer|fugitive,http://www.imdb.com/title/tt2967224/?ref_=fn_tt_tt_1,118.0,English,USA,PG-13,35000000.0,2015.0,328.0,5.1,2.35,0,Jim_Gaffigan|Richard_T._Jones|Michael_Mosley|Anne_Fletcher,20
Color,Bob Odenkirk,51.0,93.0,0.0,622.0,Lee Majors,966.0,900926.0,Comedy,Jenna Fischer,The Brothers Solomon ,9517,3307,Will Forte,2.0,antarctica|coma|neighbor|phd|pregnancy,http://www.imdb.com/title/tt0784972/?ref_=fn_tt_tt_1,46.0,English,USA,R,10000000.0,2007.0,799.0,5.3,1.85,319,Jenna_Fischer|Lee_Majors|Will_Forte|Bob_Odenkirk,38
Color,Wes Craven,34.0,100.0,0.0,364.0,W. Earl Brown,723.0,19900000.0,Comedy|Fantasy|Horror|Romance,John Witherspoon,Vampire in Brooklyn ,17262,2348,Allen Payne,1.0,blood|destiny|nightmare|partner|vampire,http://www.imdb.com/title/tt0114825/?ref_=fn_tt_tt_1,53.0,English,USA,R,20000000.0,1995.0,422.0,4.5,1.85,1000,John_Witherspoon|W._Earl_Brown|Allen_Payne|Wes_Craven,6
Color,Albert Hughes,208.0,122.0,117.0,140.0,Jason Flemyng,40000.0,31598308.0,Horror|Mystery|Thriller,Johnny Depp,From Hell ,124765,41636,Ian Richardson,1.0,freemason|jack the ripper|opium|prostitute|victorian era,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1,541.0,English,USA,R,35000000.0,2001.0,1000.0,6.8,2.35,0,Johnny_Depp|Jason_Flemyng|Ian_Richardson|Albert_Hughes,49
Color,Luc Besson,173.0,126.0,0.0,10000.0,Bruce Willis,14000.0,63540020.0,Action|Adventure|Sci-Fi,Milla Jovovich,The Fifth Element ,343274,39319,Gary Oldman,2.0,1910s|alien|artificially created woman|love|taxi driver,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1,742.0,English,France,PG-13,93000000.0,1997.0,13000.0,7.7,2.35,18000,Milla_Jovovich|Bruce_Willis|Gary_Oldman|Luc_Besson,7
Color,Richard Fleischer,77.0,103.0,130.0,406.0,Olivia d'Abo,691.0,26400000.0,Action|Adventure|Fantasy,Mako,Conan the Destroyer ,62009,2481,Grace Jones,1.0,gods|princess|queen|rescue|wizard,http://www.imdb.com/title/tt0087078/?ref_=fn_tt_tt_1,109.0,English,USA,PG,18000000.0,1984.0,476.0,5.8,2.35,2000,Mako|Olivia_d'Abo|Grace_Jones|Richard_Fleischer,3
Color,Steven Spielberg,308.0,127.0,14000.0,191.0,Ariana Richards,967.0,356784000.0,Adventure|Sci-Fi|Thriller,Wayne Knight,Jurassic Park ,613473,2129,Bob Peck,0.0,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,895.0,English,USA,PG-13,63000000.0,1993.0,610.0,8.1,1.85,19000,Wayne_Knight|Ariana_Richards|Bob_Peck|Steven_Spielberg,4
Color,Ridley Scott,97.0,125.0,0.0,957.0,Demi Moore,10000.0,48154732.0,Action|Drama|War,Viggo Mortensen,G.I. Jane ,60326,15569,John Michael Higgins,1.0,feminism|hit in the crotch|kicked in the crotch|kicked in the testicles|navy,http://www.imdb.com/title/tt0119173/?ref_=fn_tt_tt_1,142.0,English,USA,R,50000000.0,1997.0,2000.0,5.8,2.35,2000,Viggo_Mortensen|Demi_Moore|John_Michael_Higgins|Ridley_Scott,1
Color,Brian Helgeland,143.0,90.0,241.0,416.0,Deborah Kara Unger,1000.0,81517441.0,Action|Crime|Drama|Thriller,Bill Duke,Payback ,111368,3148,William Devane,1.0,anti hero|criminal|greed|prostitute|tough guy,http://www.imdb.com/title/tt0120784/?ref_=fn_tt_tt_1,394.0,English,USA,R,50000000.0,1999.0,495.0,7.1,2.35,0,Bill_Duke|Deborah_Kara_Unger|William_Devane|Brian_Helgeland,22
Color,Theodore Melfi,275.0,102.0,51.0,360.0,Naomi Watts,13000.0,44134898.0,Comedy|Drama,Bill Murray,St. Vincent ,72803,20330,Reg E. Cathey,3.0,bullying|grumpy old man|school presentation|stroke|stroke recovery,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,171.0,English,USA,PG-13,13000000.0,2014.0,6000.0,7.3,1.85,33000,Bill_Murray|Naomi_Watts|Reg_E._Cathey|Theodore_Melfi,42
Black and White,Martin Campbell,400.0,144.0,258.0,834.0,Tobias Menzies,6000.0,167007184.0,Action|Adventure|Thriller,Eva Green,Casino Royale ,470483,9125,Ivana Milicevic,1.0,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301.0,English,UK,PG-13,150000000.0,2006.0,1000.0,8.0,2.35,0,Eva_Green|Tobias_Menzies|Ivana_Milicevic|Martin_Campbell,3
Color,Agnieszka Holland,78.0,104.0,238.0,22.0,David Kennedy,60.0,352786.0,Biography|Drama|Music,Phyllida Law,Copying Beethoven ,11132,150,Angus Barnett,0.0,music copyist|music student|musical composition|student|symphony,http://www.imdb.com/title/tt0424908/?ref_=fn_tt_tt_1,86.0,English,USA,PG-13,11000000.0,2006.0,35.0,6.8,2.35,0,Phyllida_Law|David_Kennedy|Angus_Barnett|Agnieszka_Holland,31
Color,Mel Gibson,132.0,178.0,0.0,403.0,Patrick McGoohan,906.0,75600000.0,Biography|Drama|History|War,Mhairi Calvey,Braveheart ,736638,1976,James Robinson,1.0,14th century|legend|revolt|scotland|tyranny,http://www.imdb.com/title/tt0112573/?ref_=fn_tt_tt_1,1065.0,English,USA,R,72000000.0,1995.0,466.0,8.4,2.35,17000,Mhairi_Calvey|Patrick_McGoohan|James_Robinson|Mel_Gibson,14
Color,Robert Zemeckis,240.0,96.0,0.0,10000.0,Colin Firth,18000.0,137850096.0,Animation|Drama|Family|Fantasy,Robin Wright,A Christmas Carol ,72809,48878,Gary Oldman,0.0,charles dickens|christmas|christmas eve|ghost|scrooge,http://www.imdb.com/title/tt1067106/?ref_=fn_tt_tt_1,249.0,English,USA,PG,200000000.0,2009.0,14000.0,6.8,2.35,0,Robin_Wright|Colin_Firth|Gary_Oldman|Robert_Zemeckis,32
Color,Nick Cassavetes,191.0,109.0,415.0,119.0,Kate Upton,982.0,83906114.0,Comedy|Romance,Don Johnson,The Other Woman ,104481,2357,David Thornton,2.0,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress,http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1,189.0,English,USA,PG-13,40000000.0,2014.0,971.0,6.0,2.35,16000,Don_Johnson|Kate_Upton|David_Thornton|Nick_Cassavetes,10
Color,Milos Forman,140.0,118.0,869.0,21.0,Gerry Becker,134.0,34580635.0,Biography|Comedy|Drama,Matt Price,Man on the Moon ,100743,209,Tom Dreesen,1.0,andy kaufman|comedian|eccentric|wrestler|wrestling,http://www.imdb.com/title/tt0125664/?ref_=fn_tt_tt_1,549.0,English,UK,R,52000000.0,1999.0,27.0,7.4,2.35,0,Matt_Price|Gerry_Becker|Tom_Dreesen|Milos_Forman,12
Color,Simon Wincer,20.0,119.0,23.0,748.0,Tom Selleck,25000.0,21413105.0,Action|Adventure|Drama|Romance|Western,Alan Rickman,Quigley Down Under ,15230,45841,Ben Mendelsohn,1.0,aborigine|australian|australian aborigine|australian outback|rancher,http://www.imdb.com/title/tt0102744/?ref_=fn_tt_tt_1,97.0,English,Australia,PG-13,20000000.0,1990.0,19000.0,6.8,2.35,0,Alan_Rickman|Tom_Selleck|Ben_Mendelsohn|Simon_Wincer,3
Color,Takao Okawara,107.0,99.0,2.0,3.0,Naomi Nishida,43.0,10037390.0,Action|Adventure|Drama|Sci-Fi|Thriller,Hiroshi Abe,Godzilla 2000 ,5442,53,Sakae Kimura,0.0,godzilla|kaiju|monster|orga|ufo,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,140.0,Japanese,Japan,PG,1000000000.0,1999.0,3.0,6.0,2.35,339,Hiroshi_Abe|Naomi_Nishida|Sakae_Kimura|Takao_Okawara,35
Color,Brad Silberling,110.0,114.0,52.0,539.0,Andre Braugher,12000.0,78745923.0,Drama|Fantasy|Romance,Nicolas Cage,City of Angels ,94407,13905,Colm Feore,1.0,angel|doctor|fall|heart surgeon|hospital,http://www.imdb.com/title/tt0120632/?ref_=fn_tt_tt_1,322.0,English,Germany,PG-13,55000000.0,1998.0,702.0,6.7,2.35,0,Nicolas_Cage|Andre_Braugher|Colm_Feore|Brad_Silberling,1
Color,Robert Townsend,21.0,81.0,467.0,287.0,Keenen Ivory Wayans,467.0,5228617.0,Comedy,Robert Townsend,Hollywood Shuffle ,2770,1431,Helen Martin,1.0,actor|african american|dream|two word title|written and directed by cast member,http://www.imdb.com/title/tt0093200/?ref_=fn_tt_tt_1,32.0,English,USA,R,100000.0,1987.0,322.0,7.0,1.85,471,Robert_Townsend|Keenen_Ivory_Wayans|Helen_Martin|Robert_Townsend,38
Color,Roger Spottiswoode,160.0,119.0,55.0,387.0,Colin Salmon,811.0,125332007.0,Action|Adventure|Thriller,Vincent Schiavelli,Tomorrow Never Dies ,149680,2958,Joe Don Baker,3.0,ex boyfriend ex girlfriend relationship|media tycoon|megalomaniac|official james bond series|world war three,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,328.0,English,UK,PG-13,110000000.0,1997.0,766.0,6.5,2.35,0,Vincent_Schiavelli|Colin_Salmon|Joe_Don_Baker|Roger_Spottiswoode,3
Color,Judd Apatow,251.0,133.0,0.0,529.0,Martin Starr,11000.0,148734225.0,Comedy|Romance,Harold Ramis,Knocked Up ,298590,12874,Charlyne Yi,2.0,one night stand|pregnancy|slacker|unplanned pregnancy|website,http://www.imdb.com/title/tt0478311/?ref_=fn_tt_tt_1,559.0,English,USA,R,30000000.0,2007.0,985.0,7.0,1.85,0,Harold_Ramis|Martin_Starr|Charlyne_Yi|Judd_Apatow,10
Color,John McTiernan,25.0,106.0,323.0,0.0,Jos?? Wilker,472.0,45500797.0,Adventure|Drama|Romance,Lorraine Bracco,Medicine Man ,17443,519,Sean Connery,2.0,cancer|environment|gas chromatograph|jungle|nature,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,56.0,English,USA,PG-13,40000000.0,1992.0,47.0,6.0,2.35,694,Lorraine_Bracco|Jos??_Wilker|Sean_Connery|John_McTiernan,1
Color,Les Mayfield,53.0,91.0,10.0,436.0,Will Patton,716.0,8104069.0,Action|Comedy|Crime,Callum Rennie,Code Name: The Cleaner ,9785,2700,Cedric the Entertainer,3.0,comic violence|hand to hand combat|kung fu|talking to self in mirror|violence,http://www.imdb.com/title/tt0462229/?ref_=fn_tt_tt_1,26.0,English,USA,PG-13,20000000.0,2007.0,537.0,4.5,1.85,233,Callum_Rennie|Will_Patton|Cedric_the_Entertainer|Les_Mayfield,20
Color,John Polson,86.0,85.0,21.0,782.0,Shiri Appleby,931.0,28563926.0,Drama|Thriller,Erika Christensen,Swimfan ,16300,3819,Jason Ritter,0.0,high school|hospital|new jersey|stanford university|swimming,http://www.imdb.com/title/tt0283026/?ref_=fn_tt_tt_1,217.0,English,USA,PG-13,8500000.0,2002.0,855.0,5.0,2.35,720,Erika_Christensen|Shiri_Appleby|Jason_Ritter|John_Polson,17
Color,Andrew Morahan,32.0,99.0,5.0,535.0,Mako,1000.0,13829734.0,Action|Fantasy|Romance|Sci-Fi,Christopher Lambert,Highlander: The Final Dimension ,16194,2960,Mario Van Peebles,0.0,cave|highlander|illusion|immortal|japan,http://www.imdb.com/title/tt0110027/?ref_=fn_tt_tt_1,79.0,English,Canada,PG-13,26000000.0,1994.0,691.0,4.3,2.35,319,Christopher_Lambert|Mako|Mario_Van_Peebles|Andrew_Morahan,19
Color,John Madden,134.0,123.0,108.0,239.0,Martin Clunes,1000.0,100241322.0,Comedy|Drama|Romance,Tom Wilkinson,Shakespeare in Love ,175524,1690,Simon Callow,0.0,actor|audition|muse|playwright|theater,http://www.imdb.com/title/tt0138097/?ref_=fn_tt_tt_1,752.0,English,USA,R,25000000.0,1998.0,264.0,7.2,2.35,0,Tom_Wilkinson|Martin_Clunes|Simon_Callow|John_Madden,47
Color,Penny Marshall,99.0,130.0,545.0,697.0,Jon Lovitz,15000.0,114968774.0,Comedy|Drama|Family|Fantasy|Romance,Tom Hanks,Big ,153468,28018,John Heard,1.0,friend|job|new york city|toy|wish,http://www.imdb.com/title/tt0094737/?ref_=fn_tt_tt_1,204.0,English,USA,PG,18000000.0,1988.0,11000.0,7.3,1.85,0,Tom_Hanks|Jon_Lovitz|John_Heard|Penny_Marshall,18
Color,Ruben Fleischer,445.0,88.0,181.0,11.0,Bill Murray,15000.0,75590286.0,Adventure|Comedy|Horror|Sci-Fi,Emma Stone,Zombieland ,386217,28011,Derek Graf,4.0,amusement park|on the road|zombie|zombie apocalypse|zombie spoof,http://www.imdb.com/title/tt1156398/?ref_=fn_tt_tt_1,553.0,English,USA,R,23600000.0,2009.0,13000.0,7.7,2.35,26000,Emma_Stone|Bill_Murray|Derek_Graf|Ruben_Fleischer,13
Color,Francis Ford Coppola,149.0,220.0,0.0,3000.0,Al Pacino,22000.0,57300000.0,Crime|Drama,Robert De Niro,The Godfather: Part II ,790926,39960,Robert Duvall,1.0,1950s|corrupt politician|lake tahoe nevada|melancholy|revenge,http://www.imdb.com/title/tt0071562/?ref_=fn_tt_tt_1,650.0,English,USA,R,13000000.0,1974.0,14000.0,9.0,1.85,14000,Robert_De_Niro|Al_Pacino|Robert_Duvall|Francis_Ford_Coppola,36
Color,Uwe Boll,143.0,92.0,892.0,492.0,Udo Kier,783.0,1550000.0,Action|Adventure|Fantasy|Horror,Meat Loaf,BloodRayne ,30628,2930,Michael Par??,2.0,escape|half human|king|vampire|vampire hunter,http://www.imdb.com/title/tt0383222/?ref_=fn_tt_tt_1,471.0,English,USA,R,25000000.0,2005.0,595.0,2.9,2.35,937,Meat_Loaf|Udo_Kier|Michael_Par??|Uwe_Boll,6
Color,Fenton Bailey,39.0,98.0,13.0,600.0,Mia Kirshner,3000.0,296665.0,Biography|Crime|Drama|Thriller,Macaulay Culkin,Party Monster ,12675,5185,Marilyn Manson,1.0,drug dealer|drugs|gay|homosexual|party,http://www.imdb.com/title/tt0320244/?ref_=fn_tt_tt_1,158.0,English,USA,R,5000000.0,2003.0,971.0,6.3,1.85,0,Macaulay_Culkin|Mia_Kirshner|Marilyn_Manson|Fenton_Bailey,17
Color,Fran??ois Ozon,128.0,111.0,341.0,569.0,Isabelle Huppert,963.0,3076425.0,Comedy|Crime|Musical|Romance,Catherine Deneuve,8 Women ,23660,3543,Emmanuelle B??art,1.0,cook|industrialist|secret|snowstorm|suspect,http://www.imdb.com/title/tt0283832/?ref_=fn_tt_tt_1,162.0,French,France,R,8000000.0,2002.0,678.0,7.1,1.85,0,Catherine_Deneuve|Isabelle_Huppert|Emmanuelle_B??art|Fran??ois_Ozon,10
Color,Bruce Hunt,140.0,93.0,2.0,258.0,Cole Hauser,849.0,14888028.0,Adventure|Horror|Thriller,Eddie Cibrian,The Cave ,28606,2178,Marcel Iures,0.0,cave|diver|diving|flare|parasite,http://www.imdb.com/title/tt0402901/?ref_=fn_tt_tt_1,262.0,English,USA,PG-13,30000000.0,2005.0,787.0,5.1,2.35,0,Eddie_Cibrian|Cole_Hauser|Marcel_Iures|Bruce_Hunt,49
Color,Ham Tran,15.0,135.0,5.0,5.0,Kieu Chinh,51.0,638951.0,Drama,Long Nguyen,Journey from the Fall ,775,83,Cat Ly,2.0,1970s|1980s|nonlinear timeline|rescue|vietnam war,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,19.0,Vietnamese,USA,R,1592000.0,2006.0,24.0,7.4,1.85,100,Long_Nguyen|Kieu_Chinh|Cat_Ly|Ham_Tran,1
Black and White,Richard Linklater,61.0,100.0,0.0,0.0,Richard Linklater,5.0,1227508.0,Comedy|Drama,Tommy Pallotta,Slacker ,15103,5,Jean Caffeine,0.0,austin texas|moon|pap smear|texas|twenty something,http://www.imdb.com/title/tt0102943/?ref_=fn_tt_tt_1,80.0,English,USA,R,23000.0,1991.0,0.0,7.1,1.37,2000,Tommy_Pallotta|Richard_Linklater|Jean_Caffeine|Richard_Linklater,1
Color,Adrian Lyne,94.0,119.0,213.0,249.0,Lois Smith,886.0,156645693.0,Drama|Romance|Thriller,Fred Gwynne,Fatal Attraction ,55101,1639,Anne Archer,0.0,borderline personality disorder|killing a pet|madame butterfly|new york|new york city,http://www.imdb.com/title/tt0093010/?ref_=fn_tt_tt_1,201.0,English,USA,R,14000000.0,1987.0,276.0,6.9,1.85,3000,Fred_Gwynne|Lois_Smith|Anne_Archer|Adrian_Lyne,1
Color,Sam Raimi,300.0,135.0,0.0,4000.0,James Franco,24000.0,373377893.0,Action|Adventure|Fantasy|Romance,J.K. Simmons,Spider-Man 2 ,411164,43388,Kirsten Dunst,1.0,death|doctor|scientist|super villain|tentacle,http://www.imdb.com/title/tt0316654/?ref_=fn_tt_tt_1,1303.0,English,USA,PG-13,200000000.0,2004.0,11000.0,7.3,2.35,0,J.K._Simmons|James_Franco|Kirsten_Dunst|Sam_Raimi,3
Color,Yimou Zhang,189.0,114.0,611.0,10.0,Ye Liu,879.0,6565495.0,Drama|Romance,Li Gong,Curse of the Golden Flower ,36455,949,Man Li,2.0,china|chrysanthemum|emperor|empress|prince,http://www.imdb.com/title/tt0473444/?ref_=fn_tt_tt_1,229.0,Mandarin,China,R,45000000.0,2006.0,52.0,7.0,2.35,0,Li_Gong|Ye_Liu|Man_Li|Yimou_Zhang,1
Color,Barry Sonnenfeld,451.0,106.0,188.0,718.0,Michael Stuhlbarg,10000.0,179020854.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Will Smith,Men in Black 3 ,268154,12572,Nicole Scherzinger,1.0,alien|criminal|m.i.b.|maximum security prison|prison,http://www.imdb.com/title/tt1409024/?ref_=fn_tt_tt_1,341.0,English,USA,PG-13,225000000.0,2012.0,816.0,6.8,1.85,40000,Will_Smith|Michael_Stuhlbarg|Nicole_Scherzinger|Barry_Sonnenfeld,29
Color,Gurinder Chadha,119.0,122.0,98.0,397.0,Martin Henderson,729.0,6601079.0,Comedy|Drama|Musical|Romance,Indira Varma,Bride & Prejudice ,17436,2321,Anupam Kher,1.0,bollywood|india|jane austen|london england|travel,http://www.imdb.com/title/tt0361411/?ref_=fn_tt_tt_1,276.0,English,UK,PG-13,7000000.0,2004.0,579.0,6.2,2.35,0,Indira_Varma|Martin_Henderson|Anupam_Kher|Gurinder_Chadha,24
Color,Brian Henson,75.0,89.0,53.0,84.0,Jerry Nelson,227.0,27281507.0,Comedy|Drama|Family|Fantasy|Musical,Steven Mackintosh,The Muppet Christmas Carol ,33850,534,Steve Whitmire,0.0,christmas|christmas eve|miser|muppet|scrooge,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,147.0,English,USA,G,12000000.0,1992.0,94.0,7.7,1.85,0,Steven_Mackintosh|Jerry_Nelson|Steve_Whitmire|Brian_Henson,27
Color,Robert Harmon,81.0,89.0,11.0,973.0,Ethan Embry,1000.0,12693621.0,Horror|Mystery|Thriller,Alexander Gould,They ,10885,4060,Marc Blucas,0.0,darkness|friend|kiss|nightmare|suicide,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,271.0,English,USA,PG-13,17000000.0,2002.0,982.0,4.8,2.35,814,Alexander_Gould|Ethan_Embry|Marc_Blucas|Robert_Harmon,49
Color,Guy Ritchie,362.0,116.0,0.0,104.0,Elizabeth Debicki,15000.0,45434443.0,Action|Adventure|Comedy,Henry Cavill,The Man from U.N.C.L.E. ,175960,15735,Christian Berkel,2.0,box office flop|cia agent|criminal organization|kgb agent|nuclear bomb,http://www.imdb.com/title/tt1638355/?ref_=fn_tt_tt_1,360.0,English,USA,PG-13,75000000.0,2015.0,509.0,7.3,2.35,43000,Henry_Cavill|Elizabeth_Debicki|Christian_Berkel|Guy_Ritchie,3
Color,Babak Najafi,225.0,99.0,24.0,864.0,Radha Mitchell,18000.0,62401264.0,Action|Crime|Drama|Thriller,Gerard Butler,London Has Fallen ,69484,20276,Julian Kostov,3.0,british|funeral|good versus evil|mole|sequel,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,323.0,English,UK,R,60000000.0,2016.0,992.0,5.9,2.35,28000,Gerard_Butler|Radha_Mitchell|Julian_Kostov|Babak_Najafi,22
Color,Raymond De Felitta,149.0,104.0,20.0,130.0,Curtiss Cook,3000.0,6670712.0,Comedy|Drama,Ezra Miller,City Island ,27301,3825,Dominik Garc??a-Lorido,6.0,anger|family reunion|father son reunion|hugging|movie making,http://www.imdb.com/title/tt1174730/?ref_=fn_tt_tt_1,101.0,English,USA,PG-13,6000000.0,2009.0,591.0,7.4,1.85,0,Ezra_Miller|Curtiss_Cook|Dominik_Garc??a-Lorido|Raymond_De_Felitta,1
Color,Jeff Franklin,45.0,94.0,24.0,545.0,Tyra Banks,834.0,2800000.0,Comedy,Ivana Milicevic,Love Stinks ,4377,2662,Bridgette Wilson-Sampras,3.0,black comedy|marriage|marriage proposal|not taking no for an answer|obsessive woman,http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1,85.0,English,USA,R,4000000.0,1999.0,625.0,5.8,1.85,309,Ivana_Milicevic|Tyra_Banks|Bridgette_Wilson-Sampras|Jeff_Franklin,38
Color,Wally Pfister,355.0,119.0,0.0,968.0,Morgan Freeman,40000.0,23014504.0,Drama|Mystery|Romance|Sci-Fi|Thriller,Johnny Depp,Transcendence ,172707,54031,Clifton Collins Jr.,1.0,artificial intelligence|consciousness|power outage|scientist|technology,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,462.0,English,UK,PG-13,100000000.0,2014.0,11000.0,6.3,2.35,37000,Johnny_Depp|Morgan_Freeman|Clifton_Collins_Jr.|Wally_Pfister,30
Color,Tony Scott,122.0,121.0,12000.0,975.0,Gary Oldman,11000.0,12281500.0,Action|Crime|Drama|Romance|Thriller,Brad Pitt,True Romance ,163492,23602,Michael Rapaport,3.0,aspiring actor|cocaine|drugs|pimp|suitcase full of money,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,460.0,English,USA,R,13000000.0,1993.0,10000.0,8.0,2.35,15000,Brad_Pitt|Gary_Oldman|Michael_Rapaport|Tony_Scott,39
Color,Paul Abascal,77.0,84.0,2.0,472.0,Tom Hollander,787.0,15712072.0,Action|Crime|Drama|Thriller,Cole Hauser,Paparazzi ,13210,2915,Kelly Carlson,0.0,actor|coma|movie star|paparazzi|revenge,http://www.imdb.com/title/tt0338325/?ref_=fn_tt_tt_1,138.0,English,USA,PG-13,20000000.0,2004.0,555.0,5.8,2.35,269,Cole_Hauser|Tom_Hollander|Kelly_Carlson|Paul_Abascal,22
Color,Tom Kalin,121.0,97.0,4.0,577.0,Elena Anaya,13000.0,434417.0,Drama,Eddie Redmayne,Savage Grace ,8867,15093,Stephen Dillane,1.0,incest|male nudity|older man younger woman relationship|orgasm|son murders mother,http://www.imdb.com/title/tt0379976/?ref_=fn_tt_tt_1,65.0,English,Spain,Not Rated,4600000.0,2007.0,1000.0,5.9,1.85,0,Eddie_Redmayne|Elena_Anaya|Stephen_Dillane|Tom_Kalin,1
Color,Patrick Lussier,122.0,99.0,71.0,1000.0,Danny Masterson,18000.0,33000377.0,Action|Fantasy|Horror|Thriller,Gerard Butler,Dracula 2000 ,27378,23344,Jeri Ryan,0.0,dracula|gothic|painting|rescue|van helsing,http://www.imdb.com/title/tt0219653/?ref_=fn_tt_tt_1,365.0,English,USA,R,28000000.0,2000.0,1000.0,4.9,2.35,0,Gerard_Butler|Danny_Masterson|Jeri_Ryan|Patrick_Lussier,6
Color,Wes Anderson,220.0,110.0,0.0,327.0,Anjelica Huston,13000.0,52353636.0,Comedy|Drama,Bill Murray,The Royal Tenenbaums ,209133,14609,Seymour Cassel,1.0,brother brother relationship|family relationships|father daughter relationship|genius|thrown through a window,http://www.imdb.com/title/tt0265666/?ref_=fn_tt_tt_1,962.0,English,USA,R,21000000.0,2001.0,1000.0,7.6,2.35,0,Bill_Murray|Anjelica_Huston|Seymour_Cassel|Wes_Anderson,1
Color,Frank Darabont,330.0,126.0,0.0,745.0,Alexa Davalos,2000.0,25592632.0,Horror,Toby Jones,The Mist ,220475,5371,Jeffrey DeMunn,0.0,desperation|fog|giant insect|survival|survival horror,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,1066.0,English,USA,R,18000000.0,2007.0,850.0,7.2,1.85,20000,Toby_Jones|Alexa_Davalos|Jeffrey_DeMunn|Frank_Darabont,49
Color,Joel Coen,249.0,117.0,0.0,12000.0,Jeff Bridges,22000.0,17439163.0,Comedy|Crime,Philip Seymour Hoffman,The Big Lebowski ,537419,47728,Steve Buscemi,1.0,death|drug|nihilism|rug|white russian,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1,1028.0,English,USA,R,15000000.0,1998.0,12000.0,8.2,1.85,35000,Philip_Seymour_Hoffman|Jeff_Bridges|Steve_Buscemi|Joel_Coen,48
Color,Andrew Bergman,63.0,95.0,31.0,450.0,Nathan Lane,944.0,2954405.0,Biography|Comedy|Romance,Stockard Channing,Isn't She Great ,1977,2928,John Larroquette,0.0,autistic son|cancer|female protagonist|new york city|son,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64.0,English,USA,R,36000000.0,2000.0,886.0,5.3,1.85,133,Stockard_Channing|Nathan_Lane|John_Larroquette|Andrew_Bergman,10
Color,Andrew Bergman,51.0,117.0,31.0,210.0,Rumer Willis,2000.0,32800000.0,Comedy|Crime|Drama|Thriller,Demi Moore,Striptease ,34896,3016,Paul Guilfoyle,1.0,bouncer|breasts|congressman|private dancer|stripper,http://www.imdb.com/title/tt0117765/?ref_=fn_tt_tt_1,118.0,English,USA,R,40000000.0,1996.0,472.0,4.3,1.85,877,Demi_Moore|Rumer_Willis|Paul_Guilfoyle|Andrew_Bergman,17
Color,Jason Eisener,272.0,86.0,59.0,104.0,Robb Wells,694.0,703002.0,Action|Comedy|Thriller,Gregory Smith,Hobo with a Shotgun ,37495,1249,Molly Dunsworth,4.0,hobo|pedophile|rampage|shotgun|vigilante,http://www.imdb.com/title/tt1640459/?ref_=fn_tt_tt_1,230.0,English,Canada,Not Rated,3000000.0,2011.0,324.0,6.1,2.35,37000,Gregory_Smith|Robb_Wells|Molly_Dunsworth|Jason_Eisener,41
Color,Mira Nair,118.0,141.0,300.0,73.0,Roger Lloyd Pack,805.0,16123851.0,Drama,Romola Garai,Vanity Fair ,17373,1618,Lillete Dubey,2.0,aristocrat|english|painter|painting|singer,http://www.imdb.com/title/tt0241025/?ref_=fn_tt_tt_1,148.0,English,USA,PG-13,23000000.0,2004.0,539.0,6.2,2.35,767,Romola_Garai|Roger_Lloyd_Pack|Lillete_Dubey|Mira_Nair,1
